2017-10-09 23:58:02 INFO  LibServer:111 - Output to 127.0.0.1:59618 The Title Does Not Exists! Please add it to the library
@2017-10-10 11:50:30 INFO  LibServer:102 - Input from 127.0.0.1:62406 Create Item
@2017-10-10 11:50:30 INFO  LibServer:111 - Output to 127.0.0.1:62406 Please Input Item Info:'ISBN'

@2017-10-10 11:50:30 INFO  LibServer:102 - Input from 127.0.0.1:62406 3731442668584
@2017-10-10 11:50:30 INFO  String:55 - Operation:Create New Item;Item Info:[3731442668584,N/A];State:Fail;Reason:No such ISBN existed.
@2017-10-10 11:50:30 INFO  LibServer:111 - Output to 127.0.0.1:62406 The Title Does Not Exists! Please add it to the library

@2017-10-10 11:50:30 INFO  LibServer:102 - Input from 127.0.0.1:62406 Create Title
@2017-10-10 11:50:30 INFO  LibServer:111 - Output to 127.0.0.1:62406 Your input should in this format:'ISBN,title',ISBN should be a 13-digit number

@2017-10-10 11:50:30 INFO  LibServer:102 - Input from 127.0.0.1:62406 3731442668584,book
@2017-10-10 11:50:30 INFO  String:49 - Operation:Create New Title;Title Info:[3731442668584,book];State:Success
@2017-10-10 11:50:30 INFO  LibServer:111 - Output to 127.0.0.1:62406 Success!

@2017-10-10 11:50:30 INFO  LibServer:102 - Input from 127.0.0.1:62406 Create Item
@2017-10-10 11:50:30 INFO  LibServer:111 - Output to 127.0.0.1:62406 Please Input Item Info:'ISBN'

@2017-10-10 11:50:30 INFO  LibServer:102 - Input from 127.0.0.1:62406 3731442668584
@2017-10-10 11:50:30 INFO  String:49 - Operation:Create New Item;Item Info:[3731442668584,1];State:Success
@2017-10-10 11:50:30 INFO  LibServer:111 - Output to 127.0.0.1:62406 ISBN#: 3731442668584 Book title: book

@2017-10-10 11:50:30 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:62407] Client Socket: [62407 ]

@2017-10-10 11:50:30 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 11:50:30 INFO  LibClient:32 - 62407 : Connected to server: /127.0.0.1
@2017-10-10 11:50:30 INFO  LibClient:33 - 62407 : Connected to portid: 62407
@2017-10-10 11:50:30 INFO  LibServer:102 - Input from 127.0.0.1:62407 Hello
@2017-10-10 11:50:30 INFO  LibServer:119 - Output to 127.0.0.1:62407 Who Are you?Clerk or User?

@2017-10-10 11:50:30 INFO  LibServer:102 - Input from 127.0.0.1:62407 Clerk
@2017-10-10 11:50:30 INFO  LibServer:111 - Output to 127.0.0.1:62407 Please Input The Password:

@2017-10-10 11:50:30 INFO  LibServer:102 - Input from 127.0.0.1:62407 admin
@2017-10-10 11:50:30 INFO  LibServer:111 - Output to 127.0.0.1:62407 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 11:50:30 INFO  LibServer:102 - Input from 127.0.0.1:62407 Create Item
@2017-10-10 11:50:30 INFO  LibServer:111 - Output to 127.0.0.1:62407 Please Input Item Info:'ISBN'

@2017-10-10 11:50:30 INFO  LibServer:102 - Input from 127.0.0.1:62407 9781442668584
@2017-10-10 11:50:30 INFO  String:49 - Operation:Create New Item;Item Info:[9781442668584,2];State:Success
@2017-10-10 11:50:30 INFO  LibServer:111 - Output to 127.0.0.1:62407 ISBN#: 9781442668584 Book title: Harry Potter

@
